StationID,SiteName,SampleDate,SampleTime,ParameterCode,Result,Units,Comments,Flagged
CMWCM01,Carpinteria Salt Marsh @ Railroad,2013-10-12,NA,Nitrate,29.75,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2013-10-12,NA,Phosphate,10.12,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-03-30,NA,Nitrate,27.48,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-03-30,NA,Phosphate,16.1,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-06-12,10:00:00,Nitrate,24.02,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-06-12,10:00:00,Phosphate,2.15,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-07-14,10:00:00,Nitrate,13.4,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-07-14,10:00:00,Phosphate,1.22,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-08-07,10:00:00,Nitrate,21.73,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2014-08-07,10:00:00,Phosphate,2.3,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-01-17,09:30:00,Nitrate,28,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-01-17,09:30:00,Phosphate,13.54,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-03-28,09:30:00,Nitrate,19.81,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-03-28,09:30:00,Phosphate,1.36,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-04-18,09:30:00,Nitrate,26,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-04-18,09:30:00,Phosphate,2.09,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-06-15,10:00:00,Nitrate,15.93,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-06-15,10:00:00,Phosphate,1.5,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-07-15,10:00:00,Nitrate,28.42,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-07-15,10:00:00,Phosphate,4.23,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-12-12,10:00:00,Nitrate,5.89,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2015-12-12,10:00:00,Phosphate,0.38,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-02-10,10:00:00,Nitrate,7.1,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-02-10,10:00:00,Phosphate,0.29,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-03-10,10:00:00,Nitrate,21.39,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-03-10,10:00:00,Phosphate,0.81,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-04-07,10:00:00,Nitrate,10.49,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-04-07,10:00:00,Phosphate,0.64,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-05-21,10:00:00,Nitrate,24.89,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-05-21,10:00:00,Phosphate,1.08,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-06-14,10:00:00,Nitrate,41.96,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-06-14,10:00:00,Phosphate,7.88,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-07-14,10:00:00,Nitrate,42.1,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-07-14,10:00:00,Phosphate,5.93,mg/L,Delayed Sample Analysis,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-08-08,10:22:00,Nitrate,60,mg/L,Actual value >60 mg/L,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-10-21,10:08:00,Nitrate,60,mg/L,Actual value >60,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-11-28,10:45:00,Nitrate,60,mg/L,Actual value >60,NA
CMWCM01,Carpinteria Salt Marsh @ Railroad,2016-12-21,09:46:00,Nitrate,60,mg/L,Actual value > 60,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2010-03-07,12:05:00,Nitrate,0.6,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2010-03-07,12:05:00,Phosphate,0.29,mg/L,NA,Pflag
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-04-30,11:00:00,Nitrate,3.54,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-04-30,11:00:00,Phosphate,0,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-05-28,11:00:00,Nitrate,10.71,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-05-28,11:00:00,Phosphate,0.02,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-06-29,11:00:00,Nitrate,6.5,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-06-29,11:00:00,Phosphate,0.02,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-07-29,11:00:00,Nitrate,5.13,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-07-29,11:00:00,Phosphate,0,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-08-25,15:15:00,Nitrate,4.54,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-08-25,15:15:00,Phosphate,0.08,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-09-16,15:05:00,Nitrate,5.21,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-09-16,15:05:00,Phosphate,0,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-12-10,NA,Nitrate,9.2,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2011-12-10,NA,Phosphate,0.05,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-01-14,09:50:00,Nitrate,10.99,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-01-14,09:50:00,Phosphate,0.02,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-04-01,10:30:00,Nitrate,1.64,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-04-01,10:30:00,Phosphate,0.02,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-05-11,10:30:00,Nitrate,3.9,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-05-11,10:30:00,Phosphate,0.03,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-06-20,10:30:00,Nitrate,4.07,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-06-20,10:30:00,Phosphate,0.04,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-07-26,10:30:00,Nitrate,1.9,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-10-30,10:30:00,Nitrate,0.53,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-10-30,10:30:00,Phosphate,0.04,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-12-08,14:00:00,Nitrate,5.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2012-12-08,14:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-01-12,10:30:00,Nitrate,5.17,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-01-12,10:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-05-18,13:00:00,Nitrate,1.64,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-05-18,13:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-08-21,10:30:00,Nitrate,0.11,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-08-21,10:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-09-26,10:30:00,Nitrate,0.32,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-09-26,10:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-10-12,13:10:00,Nitrate,0.25,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2013-10-12,13:10:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2014-01-28,NA,Nitrate,0.15,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2014-01-28,NA,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2014-08-07,10:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2014-08-07,10:30:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-02-21,11:00:00,Nitrate,0.08,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-02-21,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-03-28,11:00:00,Nitrate,0.1,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-03-28,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-05-17,11:00:00,Nitrate,0.08,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-05-17,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-12-12,10:30:00,Nitrate,0.32,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2015-12-12,10:30:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-01-16,10:30:00,Nitrate,0.57,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-01-16,10:30:00,Phosphate,0.15,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-02-10,10:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-02-10,10:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-03-10,10:30:00,Nitrate,0.36,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-03-10,10:30:00,Phosphate,0.06,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-05-21,10:30:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-05-21,10:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-06-14,10:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2016-06-14,10:30:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2017-05-17,10:58:00,Nitrate,1.07,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2017-06-22,10:44:00,Nitrate,0.769,mg/L,NA,NA
CMWCP00,Carpinteria Creek @ 8th Street Bridge,2018-02-26,13:50:00,Nitrate,1.27,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2010-03-07,12:20:00,Nitrate,6.65,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2010-03-07,12:20:00,Phosphate,0.03,mg/L,NA,Pflag
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-04-30,10:30:00,Nitrate,20.72,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-04-30,10:30:00,Phosphate,0.17,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-05-28,10:30:00,Nitrate,18.1,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-05-28,10:30:00,Phosphate,0.13,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-06-29,10:30:00,Nitrate,14.65,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-06-29,10:30:00,Phosphate,0.05,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-07-29,10:30:00,Nitrate,19.83,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-07-29,10:30:00,Phosphate,0.04,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-08-25,14:00:00,Nitrate,20.69,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2011-08-25,14:00:00,Phosphate,0.05,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-01-14,10:40:00,Nitrate,22.12,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-01-14,10:40:00,Phosphate,0.03,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-04-01,10:50:00,Nitrate,19.17,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-04-01,10:50:00,Phosphate,0.02,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-05-11,10:50:00,Nitrate,23.63,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-05-11,10:50:00,Phosphate,0,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-06-20,10:50:00,Nitrate,25.49,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-06-20,10:50:00,Phosphate,0.68,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-07-26,10:50:00,Nitrate,23.05,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-10-30,10:50:00,Nitrate,25.84,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-10-30,10:50:00,Phosphate,0.16,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-12-08,14:00:00,Nitrate,13.09,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2012-12-08,14:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-05-18,13:00:00,Nitrate,15.6,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-05-18,13:00:00,Phosphate,0.07,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-07-25,10:50:00,Nitrate,14.07,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-07-25,10:50:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-08-21,10:50:00,Nitrate,12.59,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-08-21,10:50:00,Phosphate,0.04,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-09-26,10:50:00,Nitrate,17.7,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2013-09-26,10:50:00,Phosphate,0.21,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2014-06-12,10:50:00,Nitrate,14.29,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2014-06-12,10:50:00,Phosphate,0.17,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2014-08-07,10:50:00,Nitrate,14.9,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2014-08-07,10:50:00,Phosphate,0.04,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-02-21,10:30:00,Nitrate,14.77,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-02-21,10:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-03-28,10:30:00,Nitrate,16.23,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-03-28,10:30:00,Phosphate,0.08,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-04-18,10:30:00,Nitrate,13.3,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-04-18,10:30:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-05-17,10:30:00,Nitrate,15.9,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-05-17,10:30:00,Phosphate,0.08,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-06-15,10:50:00,Nitrate,14.1,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-06-15,10:50:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-07-15,10:50:00,Nitrate,14.88,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-07-15,10:50:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-08-03,10:50:00,Nitrate,14.48,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-08-03,10:50:00,Phosphate,0.04,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-12-12,10:50:00,Nitrate,17.77,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2015-12-12,10:50:00,Phosphate,0.05,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-01-16,10:50:00,Nitrate,19.96,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-01-16,10:50:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-02-10,10:50:00,Nitrate,17.05,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-02-10,10:50:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-03-10,10:50:00,Nitrate,15.69,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-03-10,10:50:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-05-21,10:50:00,Nitrate,13.09,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-05-21,10:50:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-06-14,10:50:00,Nitrate,19.59,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-06-14,10:50:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-07-14,10:50:00,Nitrate,17.11,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-07-14,10:50:00,Phosphate,0.04,mg/L,Delayed Sample Analysis,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-08-08,10:54:00,Nitrate,26,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-10-21,10:18:00,Nitrate,25.5,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-11-28,11:11:00,Nitrate,26.1,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2016-12-21,10:26:00,Nitrate,25.5,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-05-17,10:39:00,Nitrate,36.2,mg/L,Duplicate,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-05-17,10:39:00,Nitrate,37.2,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-06-22,09:47:00,Nitrate,37.1,mg/L,Duplicate,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-06-22,09:47:00,Nitrate,35.3,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-08-10,12:10:00,Nitrate,27.1,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-09-14,10:43:00,Nitrate,29.5,mg/L,Duplicate,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-09-14,10:43:00,Nitrate,29.6,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-11-27,14:35:00,Nitrate,22.4,mg/L,Duplicate,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2017-11-27,14:35:00,Nitrate,22.4,mg/L,NA,NA
CMWFK00,Franklin Creek @ Carpinteria Avenue,2018-02-26,13:30:00,Nitrate,24,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-04-30,10:00:00,Nitrate,0.31,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-04-30,10:00:00,Phosphate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-05-28,10:00:00,Nitrate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-05-28,10:00:00,Phosphate,0.03,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-06-29,10:00:00,Nitrate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-06-29,10:00:00,Phosphate,0.02,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-07-29,10:00:00,Nitrate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-07-29,10:00:00,Phosphate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-08-25,15:30:00,Nitrate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-08-25,15:30:00,Phosphate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-12-10,13:50:00,Nitrate,0.02,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2011-12-10,13:50:00,Phosphate,0.02,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-01-14,09:45:00,Nitrate,0.01,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-01-14,09:45:00,Phosphate,0.04,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-04-01,10:40:00,Nitrate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-04-01,10:40:00,Phosphate,0.05,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-05-11,10:40:00,Nitrate,21.02,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-05-11,10:40:00,Phosphate,0.71,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-06-20,10:40:00,Nitrate,0.03,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2012-06-20,10:40:00,Phosphate,0,mg/L,NA,NA
CMWSM01,Santa Monica Creek @ Via Real,2013-01-12,10:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2013-01-12,10:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2013-02-10,13:36:00,Nitrate,0.11,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2013-02-10,13:36:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2013-07-25,10:40:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2013-07-25,10:40:00,Phosphate,0.1,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2016-02-10,10:40:00,Nitrate,0,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2016-02-10,10:40:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2016-03-10,10:40:00,Nitrate,-0.01,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2016-03-10,10:40:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
CMWSM01,Santa Monica Creek @ Via Real,2017-05-17,10:18:00,Nitrate,0.4,mg/L,NA,NA
